Battery_Capacity_kWh,Vehicle_Age_Months,Total_Charging_Cycles,Avg_Temperature_C,Fast_Charge_Ratio,Avg_Discharge_Rate_C,Internal_Resistance_Ohm,SoH_Percent,Battery_Status,Car_Model_BYD Atto 3,Car_Model_Ford Mustang Mach-E,Car_Model_Hyundai Ioniq 5,Car_Model_Tesla Model 3,Car_Model_Wuling Air EV,Battery_Type_LFP,Battery_Type_NMC,Driving_Style_Aggressive,Driving_Style_Conservative,Driving_Style_Moderate,Thermal_Stress_Index,Monthly_Charge_Intensity,Power_Stress
88.0,60,625,44.7,0.16,2.25,0.0457,91.15,Healthy,False,True,False,False,False,False,True,False,True,False,7.152000000000001,10.245901639344263,0.102825
26.0,22,257,13.0,0.93,2.26,0.023,99.2,Healthy,False,False,False,False,True,True,False,False,False,True,12.09,11.173913043478262,0.05197999999999999
60.0,49,277,27.8,0.47,2.14,0.0242,98.31,Healthy,True,False,False,False,False,True,False,False,False,True,13.065999999999999,5.54,0.051788
72.6,80,1170,22.4,0.27,1.38,0.0522,89.54,Healthy,False,False,True,False,False,False,True,False,False,True,6.048,14.444444444444445,0.072036
75.0,62,294,32.8,1.0,2.0,0.0322,95.96,Healthy,False,False,False,True,False,False,True,False,True,False,32.8,4.666666666666667,0.0644
72.6,81,707,16.3,0.98,2.09,0.0457,90.98,Healthy,False,False,True,False,False,False,True,False,False,True,15.974,8.621951219512194,0.09551299999999999
26.0,68,467,28.1,0.3,2.0,0.0253,97.77,Healthy,False,False,False,False,True,True,False,False,False,True,8.43,6.768115942028985,0.0506
60.0,70,419,24.7,0.54,2.08,0.0241,98.22,Healthy,True,False,False,False,False,True,False,False,True,False,13.338000000000001,5.901408450704225,0.050128
88.0,81,1141,24.4,0.35,1.21,0.0572,87.62,Healthy,False,True,False,False,False,False,True,True,False,False,8.54,13.914634146341463,0.069212
26.0,57,810,26.6,0.92,1.88,0.0303,94.76,Healthy,False,False,False,False,True,True,False,False,False,True,24.472,13.96551724137931,0.056964
60.0,79,448,15.6,0.66,0.84,0.0247,97.45,Healthy,True,False,False,False,False,True,False,False,True,False,10.296,5.6,0.020748
72.6,60,560,23.4,0.59,1.64,0.039,93.2,Healthy,False,False,True,False,False,False,True,True,False,False,13.806,9.180327868852459,0.06396
60.0,70,475,14.5,0.89,0.86,0.0271,96.88,Healthy,True,False,False,False,False,True,False,False,False,True,12.905,6.690140845070423,0.023306
88.0,1,6,7.7,0.65,1.72,0.0205,99.64,Healthy,False,True,False,False,False,False,True,False,False,True,5.005,3.0,0.03526
88.0,28,391,34.2,0.87,1.09,0.036,94.77,Healthy,False,True,False,False,False,False,True,False,False,True,29.754,13.482758620689655,0.03924
26.0,73,938,41.1,0.04,0.89,0.0377,91.62,Healthy,False,False,False,False,True,True,False,True,False,False,1.6440000000000001,12.675675675675675,0.033553
75.0,19,117,24.2,0.83,2.13,0.0216,99.31,Healthy,False,False,False,True,False,False,True,False,False,True,20.086,5.85,0.046008
88.0,90,1328,13.1,0.22,1.13,0.0611,86.1,Healthy,False,True,False,False,False,False,True,True,False,False,2.882,14.593406593406593,0.069043
75.0,79,511,22.7,0.62,1.22,0.0402,93.27,Healthy,False,False,False,True,False,False,True,True,False,False,14.074,6.3875,0.049044
88.0,65,813,9.6,0.1,2.35,0.0383,93.67,Healthy,False,True,False,False,False,False,True,False,True,False,0.96,12.318181818181818,0.090005
60.0,37,398,14.1,0.86,2.33,0.0256,96.98,Healthy,True,False,False,False,False,True,False,True,False,False,12.126,10.473684210526315,0.05964800000000001
60.0,73,340,19.5,0.99,1.8,0.0262,97.25,Healthy,True,False,False,False,False,True,False,False,False,True,19.305,4.594594594594595,0.04716
60.0,6,39,31.0,0.18,0.74,0.0219,99.76,Healthy,True,False,False,False,False,True,False,False,False,True,5.58,5.571428571428571,0.016205999999999998
75.0,60,823,27.2,0.81,0.94,0.0472,90.99,Healthy,False,False,False,True,False,False,True,False,False,True,22.032,13.491803278688524,0.044368
75.0,14,113,30.8,0.39,1.14,0.0219,99.16,Healthy,False,False,False,True,False,False,True,False,True,False,12.012,7.533333333333333,0.024966
72.6,41,323,24.0,0.04,0.83,0.032,96.12,Healthy,False,False,True,False,False,False,True,False,True,False,0.96,7.690476190476191,0.02656
72.6,74,681,23.8,0.93,2.02,0.0448,91.68,Healthy,False,False,True,False,False,False,True,False,False,True,22.134,9.08,0.090496
26.0,88,876,26.6,0.94,1.18,0.0319,94.64,Healthy,False,False,False,False,True,True,False,False,True,False,25.004,9.842696629213483,0.037641999999999995
88.0,83,1100,11.7,0.36,2.29,0.0505,89.66,Healthy,False,True,False,False,False,False,True,False,False,True,4.212,13.095238095238095,0.11564500000000001
26.0,74,738,33.9,0.83,0.54,0.0331,93.14,Healthy,False,False,False,False,True,True,False,True,False,False,28.136999999999997,9.84,0.017874
88.0,8,35,20.9,0.27,1.18,0.022,99.6,Healthy,False,True,False,False,False,False,True,False,True,False,5.643,3.888888888888889,0.025959999999999997
72.6,37,289,18.6,0.58,0.66,0.026,97.5,Healthy,False,False,True,False,False,False,True,True,False,False,10.788,7.605263157894737,0.01716
26.0,85,894,14.6,0.19,1.65,0.0296,95.59,Healthy,False,False,False,False,True,True,False,False,True,False,2.774,10.395348837209303,0.04884
75.0,73,520,25.9,0.74,0.61,0.037,94.03,Healthy,False,False,False,True,False,False,True,False,True,False,19.166,7.027027027027027,0.02257
75.0,76,483,35.1,0.41,1.78,0.0374,94.47,Healthy,False,False,False,True,False,False,True,False,False,True,14.391,6.2727272727272725,0.066572
75.0,88,462,24.0,0.59,1.07,0.0349,95.13,Healthy,False,False,False,True,False,False,True,False,False,True,14.16,5.191011235955056,0.037343
26.0,57,727,28.4,0.71,0.93,0.0307,94.56,Healthy,False,False,False,False,True,True,False,False,False,True,20.163999999999998,12.53448275862069,0.028551000000000003
75.0,82,615,37.0,0.5,0.73,0.0469,91.67,Healthy,False,False,False,True,False,False,True,False,False,True,18.5,7.409638554216867,0.034237
60.0,83,527,31.0,0.76,0.75,0.0249,96.0,Healthy,True,False,False,False,False,True,False,False,False,True,23.56,6.273809523809524,0.018674999999999997
75.0,25,342,22.4,0.15,1.13,0.0288,97.0,Healthy,False,False,False,True,False,False,True,False,False,True,3.36,13.153846153846153,0.032544
72.6,58,344,13.3,0.58,1.49,0.0291,96.73,Healthy,False,False,True,False,False,False,True,False,False,True,7.7139999999999995,5.830508474576271,0.043359
72.6,52,360,21.7,0.41,0.59,0.0289,97.15,Healthy,False,False,True,False,False,False,True,False,False,True,8.896999999999998,6.7924528301886795,0.017050999999999997
75.0,39,190,32.9,0.22,0.97,0.0262,97.73,Healthy,False,False,False,True,False,False,True,True,False,False,7.2379999999999995,4.75,0.025414
60.0,48,635,10.7,0.18,2.38,0.0238,97.65,Healthy,True,False,False,False,False,True,False,False,True,False,1.9259999999999997,12.959183673469388,0.056644
72.6,36,339,39.5,0.69,2.28,0.0334,95.24,Healthy,False,False,True,False,False,False,True,False,True,False,27.255,9.162162162162161,0.076152
75.0,58,859,19.1,0.66,0.78,0.0452,91.62,Healthy,False,False,False,True,False,False,True,False,False,True,12.606000000000002,14.559322033898304,0.035255999999999996
26.0,31,124,30.8,0.02,1.96,0.0229,99.18,Healthy,False,False,False,False,True,True,False,False,False,True,0.616,3.875,0.044884
72.6,48,318,27.2,0.02,2.5,0.0313,95.96,Healthy,False,False,True,False,False,False,True,False,False,True,0.544,6.489795918367347,0.07825
26.0,1,9,28.7,0.56,0.96,0.0192,100.0,Healthy,False,False,False,False,True,True,False,False,True,False,16.072000000000003,4.5,0.018431999999999997
75.0,90,507,29.7,0.72,0.61,0.0375,94.33,Healthy,False,False,False,True,False,False,True,False,False,True,21.384,5.571428571428571,0.022875
26.0,37,470,26.3,0.54,1.27,0.0251,97.97,Healthy,False,False,False,False,True,True,False,False,True,False,14.202000000000002,12.368421052631579,0.031877
26.0,72,860,27.3,0.82,1.69,0.0308,94.01,Healthy,False,False,False,False,True,True,False,False,False,True,22.386,11.780821917808218,0.052052
72.6,60,347,32.5,0.18,2.5,0.0302,96.2,Healthy,False,False,True,False,False,False,True,False,True,False,5.85,5.688524590163935,0.0755
75.0,27,311,35.8,0.6,1.89,0.0371,94.71,Healthy,False,False,False,True,False,False,True,True,False,False,21.479999999999997,11.107142857142858,0.070119
75.0,57,375,24.7,0.32,1.42,0.0307,96.31,Healthy,False,False,False,True,False,False,True,False,True,False,7.904,6.4655172413793105,0.043594
75.0,22,153,31.2,0.64,1.78,0.0249,98.17,Healthy,False,False,False,True,False,False,True,False,False,True,19.968,6.6521739130434785,0.044322
88.0,83,388,30.1,0.37,2.5,0.0333,95.82,Healthy,False,True,False,False,False,False,True,False,False,True,11.137,4.619047619047619,0.08325
26.0,87,832,20.4,0.49,1.85,0.0306,95.15,Healthy,False,False,False,False,True,True,False,False,False,True,9.995999999999999,9.454545454545455,0.05661
72.6,78,422,27.3,0.28,2.14,0.032,95.41,Healthy,False,False,True,False,False,False,True,False,False,True,7.644000000000001,5.341772151898734,0.06848
26.0,58,765,17.8,0.07,1.81,0.0268,96.93,Healthy,False,False,False,False,True,True,False,False,True,False,1.2460000000000002,12.966101694915254,0.048508
75.0,25,191,19.4,0.76,2.24,0.0254,97.89,Healthy,False,False,False,True,False,False,True,False,False,True,14.744,7.346153846153846,0.056896
26.0,79,456,18.8,0.8,2.29,0.0276,96.53,Healthy,False,False,False,False,True,True,False,False,False,True,15.040000000000001,5.7,0.063204
75.0,52,366,19.2,0.48,2.19,0.0321,96.15,Healthy,False,False,False,True,False,False,True,False,False,True,9.216,6.90566037735849,0.07029899999999999
60.0,34,492,26.4,0.08,0.71,0.0252,97.11,Healthy,True,False,False,False,False,True,False,True,False,False,2.112,14.057142857142857,0.017891999999999998
75.0,81,892,24.8,0.99,1.08,0.0544,88.74,Healthy,False,False,False,True,False,False,True,False,False,True,24.552,10.878048780487806,0.058752
26.0,93,499,27.9,0.57,0.84,0.0283,96.11,Healthy,False,False,False,False,True,True,False,True,False,False,15.902999999999999,5.308510638297872,0.023771999999999998
60.0,58,656,25.9,0.74,0.84,0.0311,94.81,Healthy,True,False,False,False,False,True,False,True,False,False,19.166,11.11864406779661,0.026123999999999998
75.0,86,863,21.0,0.31,1.13,0.0448,91.99,Healthy,False,False,False,True,False,False,True,False,False,True,6.51,9.919540229885058,0.050623999999999995
75.0,59,767,25.4,0.38,1.67,0.0436,92.53,Healthy,False,False,False,True,False,False,True,False,False,True,9.652,12.783333333333333,0.072812
60.0,73,576,15.6,0.73,1.33,0.0275,96.15,Healthy,True,False,False,False,False,True,False,False,False,True,11.388,7.783783783783784,0.036575
60.0,58,770,17.1,0.41,2.02,0.0286,95.09,Healthy,True,False,False,False,False,True,False,False,True,False,7.011,13.05084745762712,0.057772000000000004
88.0,12,51,24.5,0.88,2.2,0.0221,99.19,Healthy,False,True,False,False,False,False,True,False,True,False,21.56,3.923076923076923,0.04862000000000001
60.0,65,557,32.6,0.63,1.46,0.0264,95.64,Healthy,True,False,False,False,False,True,False,False,False,True,20.538,8.43939393939394,0.038544
72.6,32,457,27.1,0.84,1.7,0.0347,94.78,Healthy,False,False,True,False,False,False,True,False,False,True,22.764,13.848484848484848,0.05899
60.0,54,499,26.0,0.66,2.4,0.0275,96.83,Healthy,True,False,False,False,False,True,False,False,False,True,17.16,9.072727272727272,0.066
60.0,55,626,26.6,0.45,0.8,0.0257,96.59,Healthy,True,False,False,False,False,True,False,False,False,True,11.97,11.178571428571429,0.020560000000000002
60.0,35,158,29.5,0.62,0.82,0.0236,98.55,Healthy,True,False,False,False,False,True,False,False,False,True,18.29,4.388888888888889,0.019351999999999998
88.0,61,766,27.9,0.56,2.43,0.0393,93.21,Healthy,False,True,False,False,False,False,True,False,True,False,15.624,12.35483870967742,0.09549900000000001
88.0,8,37,30.3,0.88,1.48,0.0221,99.38,Healthy,False,True,False,False,False,False,True,False,True,False,26.664,4.111111111111111,0.032708
75.0,26,337,11.7,0.51,2.36,0.0269,97.25,Healthy,False,False,False,True,False,False,True,False,True,False,5.967,12.481481481481481,0.063484
88.0,67,671,34.7,0.09,1.01,0.0401,93.45,Healthy,False,True,False,False,False,False,True,False,False,True,3.123,9.867647058823529,0.040500999999999995
88.0,65,290,30.1,0.85,1.91,0.0318,96.35,Healthy,False,True,False,False,False,False,True,False,False,True,25.585,4.393939393939394,0.060738
75.0,4,36,33.1,0.72,0.55,0.0191,100.0,Healthy,False,False,False,True,False,False,True,False,False,True,23.832,7.2,0.010505
88.0,56,779,36.5,0.48,0.54,0.0468,91.19,Healthy,False,True,False,False,False,False,True,False,True,False,17.52,13.666666666666666,0.025272000000000003
88.0,96,1393,26.2,0.03,2.1,0.0546,88.63,Healthy,False,True,False,False,False,False,True,False,False,True,0.7859999999999999,14.360824742268042,0.11466000000000001
88.0,93,504,-3.8,0.01,0.72,0.0321,96.24,Healthy,False,True,False,False,False,False,True,False,True,False,-0.038,5.361702127659575,0.023111999999999997
60.0,1,5,31.5,0.17,0.51,0.019,100.0,Healthy,True,False,False,False,False,True,False,False,False,True,5.355,2.5,0.00969
26.0,24,100,34.6,0.38,2.36,0.0233,98.66,Healthy,False,False,False,False,True,True,False,False,False,True,13.148000000000001,4.0,0.054988
88.0,29,330,33.0,0.17,0.5,0.0287,97.02,Healthy,False,True,False,False,False,False,True,False,True,False,5.61,11.0,0.01435
26.0,43,241,30.5,0.98,1.38,0.0238,98.32,Healthy,False,False,False,False,True,True,False,False,True,False,29.89,5.4772727272727275,0.032844
26.0,6,68,23.4,0.5,2.43,0.0227,98.84,Healthy,False,False,False,False,True,True,False,False,False,True,11.7,9.714285714285714,0.05516100000000001
88.0,33,407,30.2,0.66,1.87,0.0387,94.21,Healthy,False,True,False,False,False,False,True,False,False,True,19.932000000000002,11.970588235294118,0.072369
72.6,30,200,25.5,0.32,2.1,0.0275,97.38,Healthy,False,False,True,False,False,False,True,True,False,False,8.16,6.451612903225806,0.05775
60.0,26,194,34.4,0.59,1.85,0.0214,98.95,Healthy,True,False,False,False,False,True,False,False,True,False,20.296,7.185185185185185,0.03959
26.0,63,281,33.9,0.17,1.88,0.0207,99.02,Healthy,False,False,False,False,True,True,False,False,False,True,5.763,4.390625,0.038916
72.6,4,42,10.6,0.78,1.27,0.0235,98.68,Healthy,False,False,True,False,False,False,True,False,False,True,8.268,8.4,0.029845
75.0,87,1265,29.8,0.58,1.45,0.0719,82.85,Healthy,False,False,False,True,False,False,True,True,False,False,17.284,14.375,0.104255
75.0,33,158,12.7,0.05,2.29,0.0241,98.87,Healthy,False,False,False,True,False,False,True,False,False,True,0.635,4.647058823529412,0.055189
75.0,76,489,10.2,0.39,1.24,0.0328,95.66,Healthy,False,False,False,True,False,False,True,False,False,True,3.9779999999999998,6.35064935064935,0.040672
60.0,16,160,31.5,0.36,1.71,0.0212,99.14,Healthy,True,False,False,False,False,True,False,False,False,True,11.34,9.411764705882353,0.036252
26.0,47,515,19.0,0.7,2.32,0.028,96.51,Healthy,False,False,False,False,True,True,False,False,False,True,13.299999999999999,10.729166666666666,0.06495999999999999
75.0,67,883,21.1,0.36,2.1,0.0427,92.45,Healthy,False,False,False,True,False,False,True,False,False,True,7.596,12.985294117647058,0.08967000000000001
75.0,50,661,19.2,0.03,1.66,0.0379,94.08,Healthy,False,False,False,True,False,False,True,False,False,True,0.576,12.96078431372549,0.062914
72.6,59,804,27.9,0.39,0.79,0.0414,92.44,Healthy,False,False,True,False,False,False,True,False,False,True,10.881,13.4,0.032706
72.6,64,686,15.7,0.38,0.98,0.0397,93.6,Healthy,False,False,True,False,False,False,True,False,False,True,5.966,10.553846153846154,0.038905999999999996
72.6,76,908,18.1,0.79,1.24,0.0559,87.96,Healthy,False,False,True,False,False,False,True,True,False,False,14.299000000000001,11.792207792207792,0.069316
60.0,52,685,27.2,0.02,1.93,0.0278,96.48,Healthy,True,False,False,False,False,True,False,False,True,False,0.544,12.924528301886792,0.05365399999999999
72.6,56,382,31.2,0.5,1.04,0.0293,96.63,Healthy,False,False,True,False,False,False,True,False,False,True,15.6,6.701754385964913,0.030472
60.0,64,681,22.2,0.94,0.54,0.0304,95.04,Healthy,True,False,False,False,False,True,False,False,True,False,20.868,10.476923076923077,0.016416
88.0,47,335,21.8,1.0,2.46,0.0351,94.92,Healthy,False,True,False,False,False,False,True,False,False,True,21.8,6.979166666666667,0.08634599999999999
60.0,58,239,42.5,0.69,2.19,0.0272,97.35,Healthy,True,False,False,False,False,True,False,False,False,True,29.325,4.0508474576271185,0.059567999999999996
26.0,55,599,21.4,0.1,1.78,0.0268,96.8,Healthy,False,False,False,False,True,True,False,False,True,False,2.14,10.696428571428571,0.047704
60.0,85,861,25.3,0.44,0.92,0.029,94.82,Healthy,True,False,False,False,False,True,False,False,False,True,11.132,10.011627906976743,0.026680000000000002
72.6,64,807,19.9,0.85,1.54,0.0434,92.06,Healthy,False,False,True,False,False,False,True,False,True,False,16.915,12.415384615384616,0.066836
75.0,71,963,26.2,0.35,1.84,0.0526,89.12,Healthy,False,False,False,True,False,False,True,True,False,False,9.17,13.375,0.09678400000000001
88.0,9,85,24.8,0.46,2.07,0.0236,98.85,Healthy,False,True,False,False,False,False,True,False,False,True,11.408000000000001,8.5,0.04885199999999999
72.6,43,332,29.5,0.07,2.13,0.0301,96.91,Healthy,False,False,True,False,False,False,True,True,False,False,2.0650000000000004,7.545454545454546,0.06411299999999999
88.0,18,131,29.3,0.43,1.07,0.023,99.1,Healthy,False,True,False,False,False,False,True,True,False,False,12.599,6.894736842105263,0.02461
60.0,50,206,17.7,0.78,2.19,0.0223,98.14,Healthy,True,False,False,False,False,True,False,True,False,False,13.806,4.03921568627451,0.048837
88.0,27,366,30.4,0.37,1.91,0.0292,96.49,Healthy,False,True,False,False,False,False,True,False,False,True,11.248,13.071428571428571,0.055771999999999995
75.0,30,336,27.1,0.24,0.93,0.0294,96.33,Healthy,False,False,False,True,False,False,True,False,False,True,6.5040000000000004,10.838709677419354,0.027342
72.6,38,182,30.3,0.56,1.59,0.0286,97.24,Healthy,False,False,True,False,False,False,True,True,False,False,16.968000000000004,4.666666666666667,0.045474
75.0,43,467,30.8,0.84,1.52,0.0393,93.19,Healthy,False,False,False,True,False,False,True,True,False,False,25.872,10.613636363636363,0.059736000000000004
60.0,49,444,27.3,0.55,0.63,0.0241,97.1,Healthy,True,False,False,False,False,True,False,False,False,True,15.015000000000002,8.88,0.015183
60.0,28,166,21.8,0.46,1.64,0.0216,98.93,Healthy,True,False,False,False,False,True,False,False,False,True,10.028,5.724137931034483,0.035424
72.6,46,391,19.8,0.91,2.11,0.0319,96.26,Healthy,False,False,True,False,False,False,True,False,True,False,18.018,8.319148936170214,0.067309
88.0,29,388,39.8,0.71,0.71,0.0368,93.93,Healthy,False,True,False,False,False,False,True,False,False,True,28.257999999999996,12.933333333333334,0.026128
